source,region,name,rating_raw,review_count_raw,location,price_range,categories,snippet
Yelp,Kilkenny,El Paisano,3.9,(14 reviews),Chaska,$,"“This place is a hidden gem. They have all the classic Mexicanbaked goodsas well as some less...”more, Bakeries",“This place is a hidden gem. They have all the classic Mexican baked goods as well as some less...” more
Yelp,Kilkenny,Tank Goodness,5.0,(1 review),Mound,,"“Tank Goodness was fabulous to work with! Awesome customer service! Highly Recommend!!!!”more, Desserts, Bakeries",“Tank Goodness was fabulous to work with! Awesome customer service! Highly Recommend!!!!” more
Yelp,Kilkenny,Mocha Monkey,4.5,(20 reviews),Saint Bonifacius,$$,"“Baked goods, sandwiches, soups options, and my favorite blend I keep coming back for while I'm in...”more, Coffee & Tea Shops","“ Baked goods , sandwiches, soups options, and my favorite blend I keep coming back for while I'm in...” more"
Yelp,Kilkenny,Sunrise Doughnuts,4.3,(103 reviews),Bloomington,$,"“Every donut I've gotten from thisbakeryhas been perfect. The employees/owners are super friendly.”more, Bakeries, Donuts, Cupcakes",“Every donut I've gotten from this bakery has been perfect. The employees/owners are super friendly.” more
Yelp,Kilkenny,Great Harvest Bread Co.,4.8,(8 reviews),Stillwater,$$,"“I'm very happy that Great Harvest has come to Stillwater! I am addicted to their whole wheat dinner rolls and it's great to be able to buy them fresh…”more, Bakeries, Sandwiches, Coffee & Tea Shops",“I'm very happy that Great Harvest has come to Stillwater! I am addicted to their whole wheat dinner rolls and it's great to be able to buy them fresh…” more
Yelp,Kilkenny,County Seat Coffeehouse,4.4,(10 reviews),Mantorville,$,"“We came on a Monday morning and found they didn't have much for homemadebakery items, very...”more, Desserts, Coffee & Tea Shops, Breakfast & Brunch","“We came on a Monday morning and found they didn't have much for homemade bakery items , very...” more"
Yelp,Kilkenny,Walmart Bakery,,,Faribault,,Bakeries,
Yelp,Kilkenny,James Gang Hideway,4.0,(2 reviews),Northfield,,"“Agreed on previous reviewer. Not the friendliest greeting when I arrived before the 2nd barista was there. The girl already in place seemed…”more, Bakeries",“Agreed on previous reviewer. Not the friendliest greeting when I arrived before the 2nd barista was there. The girl already in place seemed…” more
Yelp,Kilkenny,The Fox and Pantry,4.3,(104 reviews),Plymouth,$$,"“Small business, tucked away, tight and intimate seating,delicious pastries, beautifully made coffee...”more, Desserts, Cooking Classes, Coffee & Tea Shops","“Small business, tucked away, tight and intimate seating, delicious pastries , beautifully made coffee...” more"
Yelp,Kilkenny,Lodo Bake Shop,,,Apple Valley,,Bakeries,
Yelp,Kilkenny,La Boulangerie Marguerite,4.0,(122 reviews),Mac-Groveland,$$,"“We love bakeries. Whenever possible we prefer to support and buy our breads and somebaked goods...”more, Bakeries, Cupcakes, Donuts",“We love bakeries. Whenever possible we prefer to support and buy our breads and some baked goods ...” more
Yelp,Kilkenny,The Salted Cake,5.0,(5 reviews),Roseville,,"“Love this small biz! My friend noticed her neighbor had abakerysign in their yard and searched on...”more, Cupcakes, Custom Cakes",“Love this small biz! My friend noticed her neighbor had a bakery sign in their yard and searched on...” more
Yelp,Kilkenny,Keefer Court Bakery,4.3,(31 reviews),Eden Prairie,$$,"“Great selection ofbaked goodsand other desserts. The bbq pork pineapple bun is one of our...”more, Bakeries",“Great selection of baked goods and other desserts. The bbq pork pineapple bun is one of our...” more
Yelp,Kilkenny,Angel Food Bakery & Donut Bar,4.1,(386 reviews),St Louis Park,$$,"“I ate afreshly bakedDoughnapart at their store and it was the best thing i've ever had in my...”more, Bakeries, Coffee & Tea Shops, Donuts",“I ate a freshly baked Doughnapart at their store and it was the best thing i've ever had in my...” more
Yelp,Kilkenny,Best Maid Cookie,4.1,(13 reviews),River Falls,$,"“The name RiseBakeryis now on the building as well as the website. The cookies used to be thick and...”more, Bakeries",“The name Rise Bakery is now on the building as well as the website. The cookies used to be thick and...” more
Yelp,Kilkenny,Denny's 5th Avenue Bakery,4.0,(83 reviews),Bloomington,$,"“Staff are friendly and helpful. They also make beautifulcustom cakes. This is the best option to...”more, Bakeries, Donuts",“Staff are friendly and helpful. They also make beautiful custom cakes . This is the best option to...” more
Yelp,Kilkenny,Karmilys,until 09:00 tomorrow,,Austin,,Bakeries,
Yelp,Kilkenny,La Vaquita,,,Richfield,,"Supermarkets, Tacos, Bakeries",
Yelp,Kilkenny,Sweet Treasures Cafe,4.3,(15 reviews),Apple Valley,,"“stop by and grab a latte and a special treat...her sweet littlebakeryshop is a wonderful spot to...”more, Custom Cakes, Coffee & Tea Shops, Cupcakes",“stop by and grab a latte and a special treat...her sweet little bakery shop is a wonderful spot to...” more
Yelp,Kilkenny,Heights Coffee Bar,5.0,(1 review),Columbia Heights,,"“Delicious carmel latte and black forrest cookie! Very inviting yet mellow atmoshere. The service was great and the seating was comfortable. Lots of…”more, Coffee & Tea Shops",“Delicious carmel latte and black forrest cookie! Very inviting yet mellow atmoshere. The service was great and the seating was comfortable. Lots of…” more
Yelp,Kilkenny,Mother Dough Bakery,4.1,(14 reviews),Downtown Minneapolis,,"“It was perfectly sweet and spiced, but WAY too hot haha. I didn't get asweet treatthis time but...”more, Bakeries, Coffee & Tea Shops, Sandwiches","“It was perfectly sweet and spiced, but WAY too hot haha. I didn't get a sweet treat this time but...” more"
Yelp,Kilkenny,The Donut Hole,4.8,(43 reviews),Shakopee,,"“So good, so fresh, and a great selection! If you want/need abakerytreat The Donut Hole is the...”more, Donuts, Bubble Tea","“So good, so fresh, and a great selection! If you want/need a bakery treat The Donut Hole is the...” more"
Yelp,Kilkenny,La Delicious Bread,4.3,(123 reviews),Maplewood,,"“The people here are always very sweet and helpful. They offerdelicious pastries.”more, Breakfast & Brunch, Coffee & Tea Shops, Sandwiches",“The people here are always very sweet and helpful. They offer delicious pastries .” more
Yelp,Kilkenny,Durango Bakery,4.4,(47 reviews),Northeast,$,"“Service is friendly and cakes are delicious. All bread isfreshly bakeddaily.”more, Bakeries",“Service is friendly and cakes are delicious. All bread is freshly baked daily.” more
Yelp,Kilkenny,Laune Bread,4.8,(16 reviews),Longfellow,,"“Thebaked goodswere absolutely beautiful and delicious. The bakery was spotlessly clean, and the...”more, Bakeries, Sandwiches","“The baked goods were absolutely beautiful and delicious. The bakery was spotlessly clean, and the...” more"
Yelp,Kilkenny,Blue Ox Bakery,5.0,(3 reviews),Longfellow,,"“Please show this couple your support therebaked goodsare absolutely fantastic.”more, Bakeries",“Please show this couple your support there baked goods are absolutely fantastic.” more
Yelp,Kilkenny,Buttercream Wedding Cakes & Desserts,4.1,(26 reviews),Wayzata,,"“with Buttercream was short and sweet. I needed a cake for a birthday and my usualbakerywas booked.”more, Bakeries, Custom Cakes, Desserts",“with Buttercream was short and sweet. I needed a cake for a birthday and my usual bakery was booked.” more
Yelp,Kilkenny,Blackberry Bakery,5.0,(1 review),Minneapolis,,"“I happened upon this amazingbakerystand inside the Northrup King Building during the fall Art...”more, Bakeries",“I happened upon this amazing bakery stand inside the Northrup King Building during the fall Art...” more
Yelp,Kilkenny,Pasticceria,4.3,(55 reviews),Downtown St. Paul,$$,"“There is SO MUCH STUFF in thedelicious pastrycases that it's hard to narrow it down.”more, Pizza, Desserts",“There is SO MUCH STUFF in the delicious pastry cases that it's hard to narrow it down.” more
Yelp,Kilkenny,yum! Kitchen and Bakery,4.2,(265 reviews),Minnetonka,$$,"“It's the perfect spot for a casual meal, asweet treat, or even just a cozy coffee break.”more, Bakeries, Salad, Sandwiches","“It's the perfect spot for a casual meal, a sweet treat , or even just a cozy coffee break.” more"
Yelp,Kilkenny,Honey & Rye Bakehouse,4.2,(194 reviews),Minneapolis,$$,"“Thefreshly bakedscones are especially my favorite. They have a small outdoor patio and ""dog...”more, Desserts, Coffee & Tea Shops, Bakeries","“The freshly baked scones are especially my favorite. They have a small outdoor patio and ""dog...” more"
Yelp,Kilkenny,Dancing Bear Chocolate,4.7,(23 reviews),North,,"“party or someplace where you want to impress people with a very nice gift of gourmetsweet treats.”more, Chocolate & Chocolatiers, Bakeries, Gelato",“party or someplace where you want to impress people with a very nice gift of gourmet sweet treats .” more
Yelp,Kilkenny,Gourmet Taste,,,Young America,,Bakeries,
Yelp,Kilkenny,Hy-Vee Market Cafe,2.9,(14 reviews),Faribault,$$,"“The food here is pretty good. Service? Friendly and slooooow. It's a little strange when you walk in because you enter through the grocery store. The…”more, Cafes",“The food here is pretty good. Service? Friendly and slooooow. It's a little strange when you walk in because you enter through the grocery store. The…” more
Yelp,Kilkenny,Don Panchos Bakery,4.5,(17 reviews),West Side,$,"“They have cases offreshly baked, inviting pastries and cakes.”more, Bakeries","“They have cases of freshly baked , inviting pastries and cakes.” more"
Yelp,Kilkenny,Donut Hut,,,Albert Lea,,"Bakeries, Donuts",
Yelp,Kilkenny,Spider Monkey's Bake Shoppe,5.0,(1 review),Farmington,,"“Have you ever wanted to try a sugar decorating class? Spider monkey's bake shop has a variety of cookie decorating classes to help people of all…”more, Bakeries, Cupcakes, Cooking Classes",“Have you ever wanted to try a sugar decorating class? Spider monkey's bake shop has a variety of cookie decorating classes to help people of all…” more
Yelp,Kilkenny,La Estancia Bakery,4.2,(10 reviews),Bloomington,,"“Very cute little Guatemalan bakery withdelicious pastriesand the nicest owner.”more, Bakeries, Empanadas",“Very cute little Guatemalan bakery with delicious pastries and the nicest owner.” more
Yelp,Kilkenny,Solomon's Bakery,4.0,(14 reviews),New Brighton,$$,"“They had an assortment of nicebaked goods: eclairs and lemon tarts and more conventional items like...”more, Desserts, Coffee & Tea Shops, Bakeries",“They had an assortment of nice baked goods : eclairs and lemon tarts and more conventional items like...” more
Yelp,Kilkenny,Thorsons Bakery,,,Gibbon,,Bakeries,
Yelp,Kilkenny,Taste of Scandinavia Bakery & Cafe,3.9,(145 reviews),Bloomington,$$,"“I had the Kringler and it was flakey, crisp, and buttery but all thebaked goodswere excellent...”more, Bakeries, Breakfast & Brunch, Cafes","“I had the Kringler and it was flakey, crisp, and buttery but all the baked goods were excellent...” more"
Yelp,Kilkenny,Rebecca's Bakery,4.6,(63 reviews),Seward,$,"“Top qualitybaked goods, cupcakes. Customer service is excellent, everyone is super friendly...”more, Cafes, Bakeries, Breakfast & Brunch","“Top quality baked goods , cupcakes. Customer service is excellent, everyone is super friendly...” more"
Yelp,Kilkenny,Mother Dough,until 16:00,,Downtown Minneapolis,,"Bakeries, Coffee & Tea Shops, Sandwiches",
Yelp,Kilkenny,Heather's Minnetonka,4.7,(57 reviews),Minnetonka,,"“All of the food was cooked to perfection. Will try again! Want to get items from thebakery.”more, Cocktail Bars, Caterers, Sandwiches",“All of the food was cooked to perfection. Will try again! Want to get items from the bakery .” more
Yelp,Kilkenny,Geek Haven Coffee,5.0,(7 reviews),Hastings,,"“We had raspberry scone with white chocolate and a gluten free brownie.”more, Coffee & Tea Shops",“We had raspberry scone with white chocolate and a gluten free brownie.” more
Yelp,Kilkenny,Coffee House On Main,4.4,(35 reviews),Austin,$,"“But they really set themselves apart by offering delicious, homemadebakery itemsand some truly...”more, Coffee & Tea Shops, Sandwiches, Salad","“But they really set themselves apart by offering delicious, homemade bakery items and some truly...” more"
Yelp,Kilkenny,Brake Bread,4.7,(27 reviews),West Seventh,$$,"“Since last year I've been coming here on occasion for either asweet treator a great loaf of bread.”more, Bakeries",“Since last year I've been coming here on occasion for either a sweet treat or a great loaf of bread.” more
Yelp,Kilkenny,Vikings & Goddesses Pie,5.0,(9 reviews),Merriam Park,,"“This is amazingbakeryin my neighborhood!. I've got Rhubarb lemon cheese pie, chocolate cookie...”more, Bakeries, Desserts","“This is amazing bakery in my neighborhood!. I've got Rhubarb lemon cheese pie, chocolate cookie...” more"
Yelp,Kilkenny,Lonsdale Country Market,4.4,(7 reviews),Lonsdale,$$,"“We've become kind of addicted to the meats at Lonsdale Country Market, ever since a friend gave us a gift certificate as a wedding present. It doesn't…”more, Meat Shops, Butchers, Supermarkets","“We've become kind of addicted to the meats at Lonsdale Country Market, ever since a friend gave us a gift certificate as a wedding present. It doesn't…” more"
